0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
-8.500091245955419,10.000150094536117,-6.999904015464139,10.000438968004108,-4.501232554439718,9.99992876977511,-1.499901336987566,9.99866169672428,0.9997777492882671,9.500229436806334,2.4997244134420438,9.299450219761814,4.999895313056572,9.800497917194527,6.500486862649527,9.800439775488119,8.499221969157949,9.399291581460272,-68.05744249010039,-67.47532584391864,-101.69379037746634,-99.18707618167173,-82.81234477891077,0.01824919108374646,-0.03001890722352889,-0.019196907172129962,-0.08779360082166617,0.2465108879436293,0.014246044978135175,-0.019732602486795547,0.26766065514381043,0.04445014234658281,-0.04588736126676149,0.05511731159123848,0.10995604763734357,0.02093738868549241,-0.09958343890501548,-0.09737252990539845,-0.08795509762359839,0.155606168410192,0.14168370794579774,9.12459554187323e-05,-0.00015009453611764445,-9.598453586064982e-05,-0.00043896800410833084,0.0012325544397181465,7.123022489067587e-05,-9.866301243397773e-05,0.0013383032757190523,0.00022225071173291404,-0.00022943680633380744,0.0002755865579561924,0.0005497802381867179,0.00010468694342746205,-0.0004979171945250774,-0.00048686264952699227,-0.000439775488117992,0.0007780308420509601,0.0007084185397289887
-8.499477400346585,10.001048946963921,-6.999333161645226,10.00064922352986,-4.501204016599567,10.00018187281153,-1.4996572168464353,9.99813549747559,0.9999743552335404,9.50066009793037,2.4994710022988356,9.299500179598404,5.00036433526515,9.79961911948189,6.499933794309719,9.799924162690674,8.499558252724103,9.399698070570874,-68.17435366164457,-67.79471197466869,-101.71857278505979,-99.46235086040585,-83.0246331135452,-0.12276912176694839,-0.1797704855607896,-0.11417076378261626,-0.0420511051503971,-0.005707568030203066,-0.05062060728401956,-0.04882402822613892,0.10523984973806595,-0.03932118905465449,-0.0861322248072111,0.050682228641659256,-0.009991967317993861,-0.0938044417156189,0.17575954252748244,0.11061366796166741,0.10312255948910079,-0.06725671323102965,-0.08129782212061293,-0.000613845608834742,-0.000898852427803948,-0.0005708538189130813,-0.00021025552575198553,-2.853784015101533e-05,-0.0002531030364200978,-0.0002441201411306946,0.0005261992486903298,-0.00019660594527327245,-0.0004306611240360555,0.0002534111432082963,-4.995983658996931e-05,-0.0004690222085780945,0.0008787977126374123,0.000553068339808337,0.000515612797445504,-0.00033628356615514825,-0.00040648911060306463
-8.499244812385394,10.000795920071324,-6.999119444359054,10.000505899802782,-4.500888738157674,9.999578626911978,-1.4997726369238664,9.997629987607379,0.9999914190739514,9.501040029473327,2.500227854874532,9.299441185717281,5.00041092231852,9.79995362716353,6.499691117312893,9.800292159651663,8.499551834422798,9.399635715914402,-68.1986755978281,-67.76315877619963,-101.91116641489978,-99.4555447357308,-83.3499628367357,-0.04651759223813634,0.050605378519314376,-0.042743457234535764,0.02866474541569847,-0.06305568837840457,0.12064917991025809,0.023084015486229695,0.10110197364212123,-0.0034127680821989825,-0.07598630859142229,-0.15137051513922017,0.011798776224517244,-0.009317410674013833,-0.06690153632822769,0.04853539936512484,-0.07359939219768744,0.0012836602612087975,0.012470931294578873,-0.0002325879611906817,0.0002530268925965719,-0.00021371728617267883,0.00014332372707849235,-0.00031527844189202286,0.0006032458995512904,0.00011542007743114848,0.0005055098682106062,-1.706384041099491e-05,-0.0003799315429571115,-0.0007568525756961008,5.899388112258622e-05,-4.658705337006917e-05,-0.00033450768164113845,0.0002426769968256242,-0.0003679969609884372,6.418301306043988e-06,6.235465647289436e-05
-8.499338169462064,10.000452278662324,-6.998292126300537,10.001205926704325,-4.500716124388932,9.999255655812762,-1.4997441060650853,9.998923458256641,1.0002850330125281,9.501033976955053,2.5004609071451696,9.299361518312502,4.999384976672207,9.800958747529613,6.500207362306134,9.800720257674168,8.499768010590293,9.39961065832592,-68.22287586641795,-67.64483671017973,-101.83990880638441,-99.14596087738227,-83.03896551610623,0.01867141533418127,0.06872828179988032,-0.16546361170327156,-0.14000538030862167,-0.034522753748555415,0.06459421984307445,-0.005706171756207586,-0.2586941298524634,-0.05872278771536543,0.001210503654800524,-0.046610454127549626,0.01593348095598922,0.20518912926259653,-0.20102407321664648,-0.10324899864821804,-0.08561960450098874,-0.043235233498923366,0.0050115176963487235,9.335707667090635e-05,0.00034364140899940157,-0.0008273180585163578,-0.0007000269015431084,-0.00017261376874277707,0.00032297109921537227,-2.8530858781037927e-05,-0.001293470649262317,-0.0002936139385768272,6.052518274002621e-06,-0.00023305227063774814,7.966740477994611e-05,0.0010259456463129826,-0.0010051203660832325,-0.0005162449932410902,-0.0004280980225049437,-0.00021617616749461683,2.505758848174362e-05
-8.49955567954182,10.000599487169865,-6.998548118635067,10.001498039309853,-4.499761403109619,9.998309611250827,-1.500672728063403,9.998702552860987,1.0001386666791754,9.50142277208459,2.5010081877792483,9.299501091895474,4.9993020280584215,9.801438668734912,6.500345847149212,9.800681607249714,8.49973929917442,9.398913649111895,-68.41371238469983,-67.43572480006281,-102.01537747600923,-99.09152791932397,-83.01058650162702,0.043502015951119424,-0.029441701508182243,0.051198466905937094,-0.058422521105775026,-0.19094425586254848,0.18920891238720314,0.18572439966349663,0.044181079130665046,0.029273266670543453,-0.07775902590740806,-0.10945612681578412,-0.027914716594250315,0.016589722757185118,-0.09598424105979751,-0.027696968615661878,0.007730084890874026,0.0057422831745299495,0.13940184280483425,0.00021751007975559712,-0.00014720850754091123,0.0002559923345296855,-0.0002921126055288751,-0.0009547212793127425,0.0009460445619360157,0.0009286219983174832,0.00022090539565332523,0.00014636633335271727,-0.0003887951295370403,-0.0005472806340789206,-0.00013957358297125158,8.294861378592559e-05,-0.00047992120529898757,-0.0001384848430783094,3.8650424454370134e-05,2.8711415872649746e-05,0.0006970092140241713
-8.499436443868442,9.99995880723676,-6.999120736339668,10.000677247535325,-4.500081306915073,9.998421199868256,-1.4995710557690398,9.999635672860533,1.0002965208718775,9.501092029176219,2.500730081468144,9.29994105634135,4.999941187793941,9.80060101031412,6.50052927200053,9.801170256285088,8.50065021958889,9.398574903359455,-68.22611508964931,-67.42686426066064,-102.18582539856405,-98.92801427601643,-83.07623899622087,-0.02384713467534086,0.12813598662087433,0.1145235409202839,0.1641583549054657,0.06398076109067667,-0.022317723485642326,-0.22033445887262548,-0.18662399990917355,-0.031570838540419165,0.06614858167420538,0.055621262220805795,-0.08799288917529922,-0.12783194710396417,0.16753168415846215,-0.03668497026350931,-0.09772980707480192,-0.1821840828937657,0.06774915048802582,-0.0001192356733767043,0.0006406799331043717,0.0005726177046014195,0.0008207917745273285,0.00031990380545338337,-0.00011158861742821163,-0.0011016722943631273,-0.0009331199995458678,-0.0001578541927020958,0.0003307429083710269,0.00027810631110402896,-0.00043996444587649614,-0.0006391597355198209,0.0008376584207923107,-0.00018342485131754655,-0.0004886490353740096,-0.0009109204144688285,0.00033874575244012913
-8.499959936573267,9.999449686702462,-7.000044888639859,10.001264744445216,-4.500677032260202,9.99772101932467,-1.499817339099272,9.999315511838484,1.0001573381782816,9.500592629021213,2.500964413152979,9.30035633878983,4.999578101363568,9.801159114695697,6.500898443044822,9.801082472606387,8.50078941775734,9.399303655169033,-67.98368988085174,-67.61822256351371,-102.25442794740093,-98.99618480898044,-82.74742848985987,0.10469854096521553,0.10182410685955554,0.18483046003835985,-0.11749938197809172,0.11914506902589912,0.14003610871725763,0.04925666604643425,0.06403220440974192,0.02783653871917773,0.099880031001251,-0.04686633696702715,-0.08305648969618333,0.07261728607459333,-0.11162087631522603,-0.07383420885833152,0.017556735740357376,-0.02783963369023811,-0.1457503619157701,0.0005234927048260777,0.0005091205342977777,0.0009241523001917993,-0.0005874969098904586,0.0005957253451294956,0.0007001805435862882,0.0002462833302321713,0.0003201610220487096,0.00013918269359588866,0.000499400155006255,-0.00023433168483513573,-0.0004152824484809167,0.0003630864303729667,-0.0005581043815761302,-0.0003691710442916576,8.778367870178688e-05,-0.00013919816845119054,-0.0007287518095788505
-8.499593559087263,9.999498869745945,-6.9995721930332815,10.001900109242772,-4.500261172078161,9.998510809432515,-1.5001519540919124,9.999716873029548,0.9996414239691247,9.501159784228063,2.5012551675852888,9.301115469728636,4.998750041664211,9.80060385417957,6.5002403591394105,9.800433917321678,8.501024812388822,9.399678620155619,-67.94325893889963,-68.11015932192115,-102.0787413782642,-99.1248431313316,-83.06648296061331,-0.07327549720106115,-0.009836608696631895,-0.09453912131561731,-0.1270729595111689,-0.08317203640826347,-0.1579580215688851,0.06692299852810583,-0.08027223821305662,0.10318284183136817,-0.11343104136995362,-0.058150886461894584,-0.151826187761125,0.16561193987139214,0.11105210322527061,0.13161678108231095,0.12971105694168844,-0.04707892629608169,-0.0749929973172364,-0.00036637748600530575,-4.9183043483159476e-05,-0.00047269560657808656,-0.0006353647975558445,-0.00041586018204131734,-0.0007897901078444255,0.0003346149926405292,-0.00040136119106528315,0.0005159142091568408,-0.0005671552068497681,-0.00029075443230947294,-0.000759130938805625,0.0008280596993569607,0.000555260516126353,0.0006580839054115548,0.0006485552847084422,-0.00023539463148040845,-0.000374964986586182
-8.499861389211295,10.000464605247922,-6.99959615437354,10.001324291403776,-4.500457034299548,9.998942717874147,-1.4997852691888458,9.999527710479274,0.999564902337721,9.502067160158196,2.5009092684472947,9.301582580379819,4.998101876465813,9.801609807819347,6.499832024661958,9.800662241726684,8.500692071796855,9.398996509737698,-68.15976616229024,-67.89530191219671,-102.29957077321603,-99.00787924631709,-83.5215987947604,0.053566024806370564,-0.19314710039522526,0.004792268051674807,0.115163567799313,0.0391724442774031,-0.08638168832629613,-0.07333698061330578,0.03783251005470511,0.015304326280732887,-0.18147518602670998,0.06917982759879157,-0.09342213023648381,0.12963303967967277,-0.20119072795511342,0.08166689549041373,-0.04566488100118203,0.06654811839319195,0.13642208358424446,0.0002678301240318528,-0.0009657355019761263,2.3961340258374038e-05,0.000575817838996565,0.0001958622213870155,-0.0004319084416314806,-0.0003666849030665289,0.00018916255027352555,7.652163140366444e-05,-0.0009073759301335499,0.0003458991379939579,-0.00046711065118241904,0.0006481651983983638,-0.0010059536397755671,0.00040833447745206866,-0.00022832440500591015,0.0003327405919659598,0.0006821104179212224
-8.49986761404745,10.000439367545221,-6.999274065482211,10.000652277380397,-4.500096754234796,9.998278696993484,-1.5000685563902991,9.999451702704892,1.000290867041457,9.50203728812267,2.5010648582953143,9.300970267883892,4.998428365867194,9.801454896457397,6.4995909214322225,9.800104780748892,8.500123271945982,9.398678013060639,-68.38309470244702,-67.77987938216272,-102.45533875190472,-98.99874709201478,-83.41269165555752,0.0012449672309210503,0.005047540540328055,-0.06441777826575311,0.13440280467581908,-0.07205601295049462,0.1328041761325287,0.056657440290668375,0.01520155487645647,-0.1451929407472016,0.005974407105188163,-0.03111796960397575,0.12246249918518694,-0.0652978802761968,0.030982272389820223,0.04822064594716118,0.11149219555837772,0.11375997017473312,0.06369933541158404,6.224836154605251e-06,2.5237702701640277e-05,-0.00032208889132876557,0.0006720140233790954,-0.00036028006475247306,0.0006640208806626436,0.00028328720145334187,7.600777438228236e-05,-0.000725964703736008,2.9872035525940816e-05,-0.00015558984801987874,0.0006123124959259347,-0.000326489401380984,0.00015491136194910112,0.00024110322973580593,0.0005574609777918887,0.0005687998508736656,0.00031849667705792023
